PC1 PC2
0.2638961 4.015817
-0.4791254 2.420617
0.9103701 3.257602
-0.8548454 -0.7523568
1.250561 -0.9121466
2.406323 0.4241694
3.247002 3.21126
-1.093289 1.905252
-0.27557 2.170026
-0.671364 2.756822
2.342226 -0.3818958
1.345115 0.9112352
1.105313 -0.2716989
0.925569 2.523642
-0.1889962 3.34014
0.03489841 0.9631758
0.1909652 3.245541
0.4137586 0.4431964
2.745435 0.5379088
-1.187588 2.60385
0.09366812 -0.7487352
-0.4927863 0.9536113
-0.4211487 2.936074
0.51032 0.7738059
1.480509 0.4188233
0.3725634 0.3284291
-0.374803 0.1518128
-0.5644362 1.600316
0.5003678 1.367077
-1.48644 2.949903
-0.9659096 0.7115111
1.064654 4.489451
1.702294 3.182294
0.6731905 -0.2166511
-1.230552 -0.1481283
-0.3330588 1.018413
0.552275 2.829576
0.8042234 3.065609
0.6777933 0.2269401
-2.155506 1.888439
-2.623092 -0.6812674
-1.566932 1.342206
-2.023889 1.160846
0.7080072 0.2125084
-0.08583572 0.7338089
-0.7799857 2.27441
1.340862 -0.03849891
0.6604626 -0.8453272
0.5537071 4.316589
1.251045 2.398449
0.8176647 1.476608
0.5117995 1.376197
2.786268 0.571299
1.114494 2.945236
3.091192 1.221798
-2.371564 2.510598
-1.455814 2.768496
0.4184485 -0.2540441
1.722406 1.968657
2.450191 1.138855
0.538091 1.758615
-2.922494 1.702884
-0.9440815 1.85267
-0.002115952 1.442257
0.2176955 2.145374
1.667123 0.5373476
0.5605531 1.222377
-0.461361 2.423386
0.7525771 2.28077
-0.1352672 0.6053048
-1.455234 0.07620709
-0.008043835 -0.7108119
-0.2490156 1.39487
-1.599364 -2.200947
0.9018649 3.097657
0.6101461 1.580383
-1.280179 2.912351
0.5893477 -0.6408111
-0.1604171 -0.4389919
1.092302 1.284733
1.505975 0.1929777
0.2229954 1.9923
-0.0900448 2.37844
-0.4724861 2.384822
-0.1240031 4.204257
-0.7437634 1.956435
0.8828153 2.330025
1.106606 2.134168
0.6451189 3.595869
1.507352 0.7464036
0.003725625 1.528443
-0.192225 3.031304
-0.3511574 0.6939343
0.8945 3.135061
-0.7973765 3.002726
-1.74588 0.85109
-1.622888 0.725017
1.30995 -0.008842376
-0.7774816 2.355464
0.2458126 2.827484
0.2072556 1.629295
-1.742599 0.8527747
0.7128168 1.690855
0.9827334 1.785545
0.4662838 0.6841356
0.3980527 -0.1507563
1.276611 1.172401
0.6337817 1.851302
-0.2287799 2.382299
1.381252 3.057581
0.9742734 0.3513793
0.9006707 2.331684
-1.116095 2.276051
-1.570158 -0.7878943
-2.172304 -0.07320551
-0.4189472 2.092819
-0.009061118 0.8390696
-0.07716988 0.0004385874
0.04638908 1.099035
-0.6121021 0.1200516
-1.28698 0.3571292
-0.04655963 0.1671266
-0.2766431 1.442694
-0.653227 -0.1362973
0.8415799 -0.159131
0.08786105 1.649068
-2.369057 3.336756
-1.513545 2.732058
0.3371122 2.151298
1.696589 2.884526
0.6559021 0.6346694
0.2539142 2.809414
0.455171 1.360356
0.4311274 -0.953273
-1.270162 -0.1631359
-0.5600706 2.74758
0.2497479 1.093916
-0.1328473 2.73912
1.184631 1.920607
1.133009 2.473113
-0.5904307 1.382952
-2.725856 2.390254
-0.6487664 1.134773
-1.99396 -0.9886687
-0.05977636 2.555593
-0.7300114 -0.1931662
1.287558 2.472746
0.1330145 1.272517
1.06092 1.504844
-0.5895001 -0.1890449
0.7760892 0.1916446
0.4678599 3.655016
1.77285 2.690714
0.2042409 1.848275
-0.02727322 2.065407
1.406991 2.257884
2.452687 -0.6943497
1.110427 2.870289
1.470642 -0.2647993
-0.5217403 -1.306509
-0.04581389 1.43287
2.227269 1.113281
0.3635889 3.216207
-2.371124 1.78282
0.3483455 1.466983
-1.331984 0.3155689
1.426902 1.538629
-1.114027 1.716888
2.35925 2.379862
1.465467 3.209984
0.2024216 0.2084423
-0.3364929 2.783246
1.273018 0.9039125
0.6107953 1.022501
-1.246297 0.4482242
1.248523 1.801821
2.17473 0.8468147
0.1797862 2.591478
-1.678903 1.538801
1.393714 1.260079
1.825581 3.261551
0.627908 -0.6162285
0.02201327 1.153389
-0.4760084 1.367554
0.3576044 0.4107733
0.7037864 2.301345
-1.773298 1.030368
-1.787495 1.431752
2.032148 0.7262163
2.560418 0.9637151
-0.05423067 2.660666
-0.4430503 2.508271
-2.023122 1.214675
-1.800814 0.794992
-2.695043 1.260494
-0.4269809 4.169836
-0.4461936 -0.3146619
1.339209 1.032897
0.8501676 0.4968061
0.6562333 1.879254
-0.07738448 3.03976
1.16058 0.4523993
-0.7107466 -0.3734944
1.736968 0.1778193
0.9158052 0.5276827
-0.5936924 1.597268
1.181115 0.7745118
1.167054 2.097347
-0.6351914 1.250006
0.3602039 3.186789
-1.093787 0.4679408
0.1863767 2.267646
0.3762441 2.074634
-2.545948 1.926648
-2.877643 1.334061
0.3080802 -0.8025924
0.1139292 -2.308908
0.6748812 0.70654
0.2012993 1.760236
-0.8724481 1.906802
3.247174 1.511691
1.986979 2.151343
0.7754111 1.700057
-0.9062234 2.767124
0.2078822 0.8002922
-0.3245 0.9960542
-1.859994 0.7121727
-0.5465481 0.6040907
2.810092 0.2274863
0.274943 0.7890419
0.2198667 1.947892
-1.963106 1.666508
-0.34626 0.449444
0.00559412 2.213736
-0.678769 0.9403922
2.103477 0.2741442
-0.1871384 -0.1021854
0.7773284 1.808718
1.754158 0.3765904
-0.481485 0.2878059
-2.052213 3.489081
-2.012487 0.1421508
-0.2223394 1.181971
1.186939 1.397177
2.709323 3.045077
2.030834 1.689472
1.771642 2.839569
0.06884638 0.8162015
-0.104971 -1.361974
-0.7252651 1.742649
1.206959 3.825741
-0.4088387 2.592678
-1.479291 -0.3197575
0.8123954 0.6481741
1.05033 2.172997
-0.5302379 1.814978
0.8104973 2.916164
-0.5001399 3.194981
-2.456055 4.553965
0.1663706 2.003507
-1.43282 0.7364585
1.012989 0.4974612
0.7699465 1.178979
1.605534 1.826749
-0.4515158 0.9668588
1.29782 3.335388
2.965456 2.280375
-1.059163 1.776171
-2.112952 2.853368
-1.144203 1.177335
1.943669 0.6531049
3.482468 2.971066
1.828535 2.312313
1.098342 1.315987
-1.151844 3.509914
0.678566 4.853984
2.803378 1.958969
-0.1127151 1.793623
1.255829 0.8280409
0.9595572 2.997952
0.5081963 1.737498
1.523326 0.7827737
-0.0999688 1.018393
1.25345 2.20264
-1.823612 2.949158
1.460225 2.806814
1.107841 1.593546
-0.6121025 2.79207
0.345245 0.9306278
1.495761 1.747458
0.6216526 1.889814
-0.3094818 2.712422
-0.578853 0.3908126
-1.760296 -0.3096425
0.9130257 0.2726046
2.234185 1.118426
-1.464989 -0.002665776
1.232422 1.699798
0.4996003 1.375754
1.287884 2.667387
1.44564 0.6518957
0.4641354 1.115649
-0.107122 3.228492
-0.6196725 -0.4037467
1.265771 3.734489
-0.03708061 0.7651474
-0.5837675 2.49335
-0.2371198 -1.342747
2.809514 0.5828744
1.216686 0.9985718
1.316097 1.170999
0.4076538 -1.642513
2.535557 2.08781
-0.4157415 -0.5263327
-1.230521 1.050755
-1.649092 -0.3633455
1.029273 1.263175
1.171675 -0.3745297
-1.779867 1.122983
-2.110247 1.775379
1.591425 3.23172
1.658091 -0.007433322
1.929155 3.770544
-0.8960992 1.347001
1.520779 0.8646174
